Strike,Expiry,Leverage
5232.656153846154,0.39999999999999997,2.022753112589025
5320.971025641025,0.39999999999999997,1.989705256033924
5409.285897435897,0.39999999999999997,1.881283507828216
5497.6007692307685,0.39999999999999997,1.6937819987142755
5585.915641025641,0.39999999999999997,1.478194046667711
5674.230512820513,0.39999999999999997,1.3270470322264127
5762.545384615385,0.39999999999999997,1.2792315769971883
5850.860256410257,0.39999999999999997,1.288448636868812
5939.175128205128,0.39999999999999997,1.2924788729913945
6027.49,0.39999999999999997,1.3589197086139182
2583.21,0.44999999999999996,0.9515207056920619
2671.5248717948716,0.44999999999999996,0.9367572489980299
2759.8397435897436,0.44999999999999996,1.066386779675038
2848.154615384615,0.44999999999999996,1.0756534732947685
2936.4694871794873,0.44999999999999996,0.8847183871022269
3024.784358974359,0.44999999999999996,0.6995526550674556
3113.099230769231,0.44999999999999996,0.6952998202732974
3201.4141025641024,0.44999999999999996,0.927605691410954
3289.7289743589745,0.44999999999999996,1.2948640503627067
3378.043846153846,0.44999999999999996,1.5438611301954002
3466.358717948718,0.44999999999999996,1.549337824759154
3554.6735897435897,0.44999999999999996,1.4166150272486382
3642.9884615384617,0.44999999999999996,1.3914408232713031
3731.3033333333333,0.44999999999999996,1.4922999456979056
3819.618205128205,0.44999999999999996,1.4819578100105837
3907.933076923077,0.44999999999999996,1.2963336295148944
3996.247948717949,0.44999999999999996,1.038438410235355
4084.5628205128205,0.44999999999999996,0.886834709269366
4172.877692307692,0.44999999999999996,0.8219555942155383
4261.192564102565,0.44999999999999996,0.7989467148912747
4349.507435897436,0.44999999999999996,0.7947115883610675
4437.822307692308,0.44999999999999996,0.7599408292754122
4526.137179487179,0.44999999999999996,0.7340508715886382
4614.452051282051,0.44999999999999996,0.8210559289531254
4702.7669230769225,0.44999999999999996,1.0070939177842606
4791.081794871795,0.44999999999999996,1.1858222747657872
4879.3966666666665,0.44999999999999996,1.2631432306296992
4967.711538461539,0.44999999999999996,1.400780239464097
5056.026410256411,0.44999999999999996,1.6353994585901843
5144.341282051282,0.44999999999999996,1.8471733713713774
5232.656153846154,0.44999999999999996,1.961423520262303
5320.971025641025,0.44999999999999996,1.9864845381221745
5409.285897435897,0.44999999999999996,1.9651185160168083
5497.6007692307685,0.44999999999999996,1.8485757246583718
5585.915641025641,0.44999999999999996,1.6384577269448843
5674.230512820513,0.44999999999999996,1.4144945103736422
5762.545384615385,0.44999999999999996,1.3080819172202387
5850.860256410257,0.44999999999999996,1.3060657372601685
5939.175128205128,0.44999999999999996,1.32847035845221
6027.49,0.44999999999999996,1.4646193445798776
2583.21,0.49999999999999994,0.8553928246342093
2671.5248717948716,0.49999999999999994,0.8593417402290234
2759.8397435897436,0.49999999999999994,1.028541450749409
2848.154615384615,0.49999999999999994,1.0540993161639212
2936.4694871794873,0.49999999999999994,0.8487551570449257
3024.784358974359,0.49999999999999994,0.6588426797542198
3113.099230769231,0.49999999999999994,0.6597741311983664
3201.4141025641024,0.49999999999999994,0.8803712134383739
3289.7289743589745,0.49999999999999994,1.19250079951754
3378.043846153846,0.49999999999999994,1.3950183590614669
3466.358717948718,0.49999999999999994,1.4334904398180501
3554.6735897435897,0.49999999999999994,1.4436912437022063
3642.9884615384617,0.49999999999999994,1.5465882690446013
3731.3033333333333,0.49999999999999994,1.6805781311449839
3819.618205128205,0.49999999999999994,1.6335958106999748
3907.933076923077,0.49999999999999994,1.3918632529660973
3996.247948717949,0.49999999999999994,1.0897218577848473
4084.5628205128205,0.49999999999999994,0.909601645114962
4172.877692307692,0.49999999999999994,0.830044469946438
4261.192564102565,0.49999999999999994,0.8011156804350381
4349.507435897436,0.49999999999999994,0.7943826316118364
4437.822307692308,0.49999999999999994,0.7621953379529384
4526.137179487179,0.49999999999999994,0.7408949724729545
